uf,endereco,cidade,bairro,latitude,longitude,data_ocorrencia,hora_ocorrencia,presenca_agentes,acao_policial,unidades_policiais,motivo_principal,outros_recortes,tipo,situacao,idade,faixa_etaria,raca,genero,local,circunstancias_vitima,qualificacoes_vitima,status_servico,status_politico,posicao_politico,partido_político,posicao_agente,coorporacao_agente,status_agente,tipo_pessoa
Bahia,"Travessa Angélica, Vila Verde - Mussurunga, Salvador - BA, Brasil",SALVADOR,MUSSURUNGA,-12.911588748997644,-38.37981870251619,2024-04-09,03:30:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Negra,Homem cis,Residência,Sem identificação,Outros,De folga,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Caipe, São Francisco do Conde - BA, 43900-000, Brasil",SAO FRANCISCO DO CONDE,CAIPE,-12.722669266149406,-38.59923249491796,2024-04-09,11:00:00,Sim,Sim,10ª CIPM (PETO),Ação policial,,Pessoa,Morta,,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Vila da Chesf - Rua João Paulo II - Santa Rita, Igarassu - PE, Brasil",IGARASSU,SANTA RITA,-7.8339588,-34.9003325,2024-04-09,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,26.0,Adulto,Branca,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Praia de Itapuama - Itapuama, Cabo de Santo Agostinho - PE, Brasil",CABO DE SANTO AGOSTINHO,ITAPOAMA,-8.2940588,-34.9526542,2024-04-08,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,16.0,Adolescente,Negra,Homem cis,Outros,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Carlos de Brito, 178 - Engenho do Meio, Recife - PE, 50730-130, Brasil",RECIFE,ENGENHO DO MEIO,-8.059436288908042,-34.944014249727694,2024-04-08,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,38.0,Adulto,Não identificado,Homem cis,Residência,Sem identificação,PPTE,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. do Riacho - Guararapes, Jaboatão dos Guararapes - PE, 54325-010, Brasil",JABOATAO DOS GUARARAPES,GUARARAPES,-8.160057591641054,-34.93321631691723,2024-04-08,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,29.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Outros,Não identificado,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Av. Dr. Gonzaga Maranhão - Prazeres, Jaboatão dos Guararapes - PE, Brasil",JABOATAO DOS GUARARAPES,PRAZERES,-8.16628391556102,-34.93201369222406,2024-04-08,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,19.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Dep. Elías Libânio Ribeiro - Várzea, Recife - PE, 50950-090, Brasil",RECIFE,VARZEA,-8.06781309753653,-34.98591974787311,2024-04-08,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Encontro de cadáver,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Torrões, Recife - PE, Brasil",RECIFE,TORROES,-8.0594625,-34.9359717,2024-04-08,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,21.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Ponta de Pedras, Goiana - PE, Brasil",GOIANA,PONTA DE PEDRAS,-7.630907100000001,-34.8118485,2024-04-08,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,33.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Benigna Bezerra Lins - Santo Aleixo, Jaboatão dos Guararapes - PE, 54120-160, Brasil",JABOATAO DOS GUARARAPES,SANTO ALEIXO,-8.10749669510496,-35.014126392054145,2024-04-08,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,20.0,Adulto,Não identificado,Mulher cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Comunidade do Bode - R. Boaventura Rodrigues - Pina, Recife - PE, 51011-320, Brasil",RECIFE,PINA,-8.09438421735707,-34.88843851576516,2024-04-08,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,19.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"BR-101 - Curado, Recife - PE, 50790, Brasil",RECIFE,CURADO,-8.071071763983298,-34.94237320940094,2024-04-08,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Catu de Abrantes, Camaçari - BA",CAMACARI,CATU DE ABRANTES,-12.859234110982328,-38.28767592677716,2024-04-08,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,25.0,Adulto,Não identificado,Homem cis,Sem identificação,Encontro de cadáver,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rocinha, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,ROCINHA,-22.987941,-43.2480087,2024-04-07,22:00:00,Não,Não,,Briga,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"R. da Mariana Dias (Morro do Jordão)- Tanque, Rio de Janeiro - RJ, 22733, Brasil",RIO DE JANEIRO,TANQUE,-22.908141396419595,-43.36840216860353,2024-04-08,16:00:00,Sim,Sim,18 BPM,Ação policial,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Estrada do Lameirão - Santíssimo, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,SANTISSIMO,-22.8727427,-43.5275105,2024-04-08,20:00:00,Sim,Sim,40 BPM,Ação policial,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Automóvel,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Estrada do Lameirão - Santíssimo, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,SANTISSIMO,-22.8727427,-43.5275105,2024-04-08,20:00:00,Sim,Sim,40 BPM,Ação policial,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Automóvel,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua São Dagoberto, Batan - Realengo, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,REALENGO,-22.8612486,-43.4286585,2024-04-07,15:00:00,Não,Não,,Homicidio/Tentativa,Feminicídio/tentativa,Pessoa,Ferida,26.0,Adulto,Negra,Mulher cis,Sem identificação,Feminicídio/tentativa,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Jardim Brasil 2 - Vila União, Rua José Alves de Araújo - Peixinhos, Olinda - PE, Brasil",OLINDA,PEIXINHOS,-8.0030587,-34.8797436,2024-04-07,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Comunidade do Coque - R. Guaragi - São José, Recife - PE, 50080-205, Brasil",RECIFE,SAO JOSE,-8.077235103800623,-34.900771140458104,2024-04-08,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,29.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,"Outros,PPTE",Não identificado,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Km 49 Boa Esperança, Seropédica - RJ, Brasil",SEROPÉDICA,BOA ESPERANCA,-22.7451991,-43.7012708,2024-04-08,15:00:00,Não,Não,,Disputa,,Pessoa,Ferida,3.0,Criança,Não identificado,Mulher cis,Sem identificação,Bala perdida,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Km 49 Boa Esperança, Seropédica - RJ, Brasil",SEROPÉDICA,BOA ESPERANCA,-22.7451991,-43.7012708,2024-04-08,15:00:00,Não,Não,,Disputa,,Pessoa,Morta,24.0,Adulto,Branca,Homem cis,Sem identificação,Bala perdida,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Km 49 Boa Esperança, Seropédica - RJ, Brasil",SEROPÉDICA,BOA ESPERANCA,-22.7451991,-43.7012708,2024-04-08,15:00:00,Não,Não,,Disputa,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Km 49 Boa Esperança, Seropédica - RJ, Brasil",SEROPÉDICA,BOA ESPERANCA,-22.7451991,-43.7012708,2024-04-08,15:00:00,Não,Não,,Disputa,,Pessoa,Ferida,34.0,Adulto,Não identificado,Mulher cis,Sem identificação,Bala perdida,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Km 49 Boa Esperança, Seropédica - RJ, Brasil",SEROPÉDICA,BOA ESPERANCA,-22.7451991,-43.7012708,2024-04-08,15:00:00,Não,Não,,Disputa,,Pessoa,Ferida,1.0,Criança,Não identificado,Homem cis,Sem identificação,Bala perdida,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Rua Bomba do Hemetério - Bomba do Hemetério, Recife - PE, Brasil",RECIFE,BOMBA DO HEMETERIO,-8.0219445,-34.900148,2024-04-07,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,43.0,Adulto,Não identificado,Homem cis,Automóvel,Sem identificação,Motorista de aplicativo,Em serviço,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Rua Bomba do Hemetério - Bomba do Hemetério, Recife - PE, Brasil",RECIFE,BOMBA DO HEMETERIO,-8.0219445,-34.900148,2024-04-07,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,29.0,Adulto,Não identificado,Homem cis,Automóvel,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Piraquê - Pedra de Guaratiba, Rio de Janeiro - RJ, 23025-070, Brasil",RIO DE JANEIRO,PEDRA DE GUARATIBA,-22.994271274225923,-43.60838301587189,2024-04-06,23:59:00,Não,Não,,Disputa,,Pessoa,Ferida,44.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Bomba do Hemetério, Recife - PE, Brasil",RECIFE,BOMBA DO HEMETERIO,-8.0215319,-34.9008558,2024-04-07,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Av. Dr. Belmino Correia - Capibaribe, São Lourenço da Mata - PE, 54762-303, Brasil",SAO LOURENCO DA MATA,CAPIBARIBE,-8.0048646657064,-35.020997662493166,2024-04-07,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,27.0,Adulto,Não identificado,Homem cis,Outros,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Dionísio Cerqueira - Brejo da Guabiraba, Recife - PE, 52291-150, Brasil",RECIFE,BREJO DA GUABIRABA,-7.9927254832715935,-34.934155929427305,2024-04-07,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,34.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Nossa Sra. do Carmo - Muribequinha, Jaboatão dos Guararapes - PE, Brasil",JABOATAO DOS GUARARAPES,MURIBEQUINHA,-8.1235405,-34.9997282,2024-04-07,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Residência,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Córrego do Cajá - Jardim Jordão, Jaboatão dos Guararapes - PE, 54320-050, Brasil",JABOATAO DOS GUARARAPES,JARDIM JORDAO,-8.152275735308965,-34.93563393729587,2024-04-06,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Córrego do Cajá - Jardim Jordão, Jaboatão dos Guararapes - PE, 54320-050, Brasil",JABOATAO DOS GUARARAPES,JARDIM JORDAO,-8.152275735308965,-34.93563393729587,2024-04-06,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,31.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Outros,Não identificado,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"AV. Lafayete Coutinho,  Comercio, Salvador - BA, 40015-250, Brasil",SALVADOR,COMERCIO,-12.9769238,-38.5164065,2024-04-08,00:00:00,Não,Não,,Não identificado,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Encontro de cadáver,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Juçaral, Cabo de Santo Agostinho - PE, Brasil",CABO DE SANTO AGOSTINHO,JUCARAL,-8.2150968,-35.2270304,2024-04-06,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,22.0,Adulto,Negra,Mulher cis,Sem identificação,Encontro de cadáver,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Santo Antônio  - Centro, Igarassu - PE, 53620-832, Brasil",IGARASSU,CENTRO,-7.832157077166759,-34.90422810555493,2024-04-06,00:00:00,Não,Não,,Homicidio/Tentativa,Bar,Pessoa,Morta,31.0,Adulto,Não identificado,Homem cis,Bar,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Cabo Gonçalo de Paiva - Imbiribeira, Recife - PE, 51160-340, Brasil",RECIFE,IMBIRIBEIRA,-8.119838375866362,-34.910219320190755,2024-04-07,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,43.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Córrego da Bica - Rua Nestor Silva, 35 - Passarinho, Recife - PE, 52390-390, Brasil",RECIFE,PASSARINHO,-7.988324584696,-34.929062796196675,2024-04-07,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Córrego da Bica - Rua Nestor Silva, 35 - Passarinho, Recife - PE, 52390-390, Brasil",RECIFE,PASSARINHO,-7.988324584696,-34.929062796196675,2024-04-07,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,18.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Córrego da Bica - Rua Nestor Silva, 35 - Passarinho, Recife - PE, 52390-390, Brasil",RECIFE,PASSARINHO,-7.988324584696,-34.929062796196675,2024-04-07,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Dr. José Carneiro Vilar - Cordeiro, Recife - PE, 50731-150, Brasil",RECIFE,CORDEIRO,-8.041477684937536,-34.926758028836346,2024-04-05,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,51.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,PPTE,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Complexo do Chapadão, Rio de Janeiro - RJ, 21650-020, Brasil",RIO DE JANEIRO,COSTA BARROS,-22.82326393,-43.37707903,2024-04-08,06:20:00,Sim,Sim,41º BPM,Operação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Complexo do Chapadão, Rio de Janeiro - RJ, 21650-020, Brasil",RIO DE JANEIRO,COSTA BARROS,-22.82326393,-43.37707903,2024-04-08,06:20:00,Sim,Sim,41º BPM,Operação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Alto da Cebola, Jardim Cajazeiras, Salvador - BA, 41235-335, Brasil",SALVADOR,JARDIM CAJAZEIRAS,-12.91679835358441,-38.44767614171619,2024-04-08,07:00:00,Sim,Sim,"RONDESP CENTRAL, BPATAMO",Operação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Alto da Cebola, Jardim Cajazeiras, Salvador - BA, 41235-335, Brasil",SALVADOR,JARDIM CAJAZEIRAS,-12.91679835358441,-38.44767614171619,2024-04-08,07:00:00,Sim,Sim,"RONDESP CENTRAL, BPATAMO",Operação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Pedra Rasa - Ricardo de Albuquerque, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,RICARDO DE ALBUQUERQUE,-22.8311963,-43.3858821,2024-04-08,06:36:00,Sim,Sim,41º BPM,Operação policial,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Pedra Rasa - Ricardo de Albuquerque, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,RICARDO DE ALBUQUERQUE,-22.8311963,-43.3858821,2024-04-08,06:36:00,Sim,Sim,41º BPM,Operação policial,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Pedra Rasa - Ricardo de Albuquerque, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,RICARDO DE ALBUQUERQUE,-22.8311963,-43.3858821,2024-04-08,06:36:00,Sim,Sim,41º BPM,Operação policial,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Cachambi - Cachambi, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,CACHAMBI,-22.8881947,-43.27548,2024-04-08,05:42:00,Sim,Sim,03º BPM,Tentativa/Roubo,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Professora Amélia Pinto Chagas - Santa Cruz, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,SANTA CRUZ,-22.9074874,-43.690889,2024-04-06,12:00:00,Não,Não,,Não identificado,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
